name,age,movie,popcorn,snack,drink,times,payment
황현정,20,너의 이름은,일반,오징어,물,일반,삼성페이
송민석,20,윙카,일반,오징어,물,조조,카카오페이
이순옥,40,도그맨,구매안함,나초,콜라,일반,삼성페이
박옥자,20,위시,치즈,나초,콜라,조조,삼성페이
이정수,50,너의 이름은,구매안함,핫도그,콜라,일반,신용카드
손옥순,40,도그맨,일반,구매안함,물,일반,신용카드
박경수,30,윙카,구매안함,나초,콜라,일반,삼성페이
손지아,30,외계인,구매안함,구매안함,스프라이트,일반,삼성페이
배준혁,40,윙카,구매안함,구매안함,제로콜라,일반,삼성페이
이종수,40,시민덕희,일반,오징어,구매안함,일반,신용카드
최중수,30,도그맨,일반,나초,물,일반,삼성페이
김승민,30,도그맨,구매안함,구매안함,제로콜라,일반,삼성페이
김도윤,20,윙카,카라멜,핫도그,콜라,일반,카카오페이
유성호,30,윙카,구매안함,구매안함,스프라이트,일반,삼성페이
김성호,20,시민덕희,구매안함,구매안함,제로콜라,일반,삼성페이
박명자,20,윙카,일반,구매안함,환타,일반,삼성페이
주영길,40,시민덕희,일반,구매안함,아메리카노,일반,삼성페이
윤영수,50,윙카,구매안함,구매안함,아메리카노,일반,신용카드
안준호,30,시민덕희,구매안함,핫도그,물,일반,현금
김성훈,20,시민덕희,구매안함,구매안함,아메리카노,일반,삼성페이
김춘자,20,윙카,구매안함,구매안함,물,조조,카카오페이
문현지,30,외계인,일반,구매안함,에이드,조조,신용카드
노민서,50,외계인,구매안함,구매안함,스프라이트,일반,삼성페이
윤선영,30,외계인,일반,구매안함,환타,조조,신용카드
한성수,20,너의 이름은,구매안함,구매안함,제로콜라,조조,삼성페이
장민수,20,시민덕희,카라멜,구매안함,제로콜라,일반,신용카드
김영자,30,윙카,구매안함,구매안함,제로콜라,조조,신용카드
한서영,30,윙카,구매안함,오징어,스프라이트,일반,체크카드
백예진,30,윙카,구매안함,구매안함,아메리카노,조조,신용카드
김준영,20,시민덕희,어니언,구매안함,제로콜라,심야,체크카드
김진호,20,시민덕희,카라멜,오징어,아메리카노,일반,신용카드
김정순,50,윙카,치즈,오징어,물,일반,신용카드
고민재,20,너의 이름은,치즈,구매안함,물,일반,삼성페이
이진호,30,너의 이름은,카라멜,구매안함,제로콜라,일반,삼성페이
나영호,20,윙카,일반,구매안함,구매안함,심야,삼성페이
김보람,20,시민덕희,구매안함,오징어,스프라이트,일반,현금
홍정숙,20,도그맨,어니언,구매안함,구매안함,심야,삼성페이
김옥순,30,위시,어니언,나초,제로콜라,일반,삼성페이
이미경,20,도그맨,구매안함,구매안함,스프라이트,심야,신용카드
김윤서,30,외계인,구매안함,구매안함,콜라,일반,삼성페이
김민수,50,위시,치즈,구매안함,환타,조조,카카오페이
이현준,30,외계인,카라멜,구매안함,에이드,심야,신용카드
신병철,20,외계인,치즈,구매안함,구매안함,조조,체크카드
이성호,50,윙카,일반,구매안함,아메리카노,일반,현금
이중수,30,시민덕희,구매안함,구매안함,구매안함,일반,삼성페이
김정희,20,윙카,카라멜,나초,환타,일반,삼성페이
이재현,40,윙카,치즈,핫도그,환타,일반,체크카드
권예지,40,시민덕희,어니언,핫도그,환타,조조,삼성페이
김윤서,30,외계인,치즈,구매안함,콜라,조조,신용카드
신미정,20,시민덕희,카라멜,구매안함,물,일반,카카오페이
김정웅,50,윙카,일반,나초,콜라,일반,체크카드
김민준,20,외계인,일반,구매안함,제로콜라,일반,삼성페이
안은정,30,윙카,카라멜,구매안함,제로콜라,일반,삼성페이
전영희,60,도그맨,치즈,구매안함,제로콜라,조조,신용카드
김성호,40,윙카,구매안함,구매안함,스프라이트,일반,신용카드
배경수,20,윙카,구매안함,구매안함,구매안함,일반,신용카드
박재호,20,시민덕희,구매안함,나초,물,일반,신용카드
김은영,20,위시,구매안함,나초,제로콜라,일반,삼성페이
강영수,20,너의 이름은,치즈,나초,구매안함,조조,체크카드
김하윤,30,너의 이름은,일반,구매안함,물,일반,체크카드
이서연,50,너의 이름은,구매안함,나초,제로콜라,일반,체크카드
류예은,30,도그맨,치즈,구매안함,제로콜라,심야,신용카드
이은정,20,윙카,구매안함,오징어,제로콜라,일반,삼성페이
이지민,20,도그맨,구매안함,구매안함,아메리카노,일반,신용카드
한건우,30,윙카,치즈,구매안함,환타,조조,삼성페이
김명자,50,위시,구매안함,오징어,환타,조조,체크카드
하영진,20,너의 이름은,구매안함,구매안함,콜라,일반,카카오페이
허성진,40,외계인,구매안함,구매안함,에이드,일반,삼성페이
서성민,20,시민덕희,일반,구매안함,제로콜라,조조,카카오페이
한영미,30,시민덕희,구매안함,오징어,물,일반,삼성페이
최준영,20,윙카,어니언,나초,제로콜라,조조,신용카드
손서영,20,위시,어니언,구매안함,물,일반,삼성페이
황예준,20,윙카,일반,구매안함,스프라이트,일반,현금
주예진,20,외계인,일반,구매안함,스프라이트,일반,신용카드
양정수,40,시민덕희,카라멜,구매안함,물,조조,삼성페이
윤성민,20,시민덕희,구매안함,구매안함,구매안함,일반,삼성페이
김윤서,60,윙카,일반,나초,구매안함,일반,삼성페이
박춘자,40,윙카,구매안함,구매안함,구매안함,일반,삼성페이
박영자,20,윙카,치즈,구매안함,아메리카노,심야,신용카드
김영순,20,너의 이름은,치즈,구매안함,환타,조조,신용카드
박춘자,20,외계인,어니언,오징어,물,일반,신용카드
박도현,50,윙카,구매안함,구매안함,제로콜라,일반,신용카드
유지우,30,외계인,치즈,구매안함,콜라,일반,삼성페이
한성호,20,시민덕희,카라멜,오징어,물,일반,삼성페이
이은지,20,시민덕희,어니언,핫도그,스프라이트,일반,체크카드
박명자,20,위시,어니언,구매안함,스프라이트,일반,삼성페이
김정순,30,시민덕희,구매안함,구매안함,아메리카노,일반,신용카드
홍서윤,60,도그맨,일반,구매안함,구매안함,일반,신용카드
이하은,30,시민덕희,구매안함,나초,콜라,조조,삼성페이
송우진,20,시민덕희,구매안함,나초,환타,심야,신용카드
진성수,20,위시,일반,핫도그,물,일반,삼성페이
이영철,20,윙카,구매안함,구매안함,구매안함,일반,삼성페이
노민석,50,윙카,구매안함,구매안함,물,일반,신용카드
강우진,30,외계인,구매안함,구매안함,물,일반,삼성페이
박서연,20,윙카,어니언,나초,에이드,일반,삼성페이
김정호,30,윙카,구매안함,구매안함,물,심야,현금
손정웅,20,도그맨,구매안함,구매안함,에이드,일반,신용카드
강옥자,30,윙카,일반,핫도그,제로콜라,조조,삼성페이
김성진,30,윙카,구매안함,나초,스프라이트,일반,신용카드
김선영,20,외계인,구매안함,구매안함,제로콜라,심야,삼성페이
이서준,20,윙카,구매안함,구매안함,물,일반,삼성페이
백지연,30,윙카,치즈,구매안함,아메리카노,심야,삼성페이
박도현,30,시민덕희,구매안함,핫도그,환타,조조,체크카드
최영숙,40,시민덕희,구매안함,구매안함,스프라이트,조조,삼성페이
이도현,20,도그맨,일반,구매안함,아메리카노,조조,삼성페이
윤수빈,20,시민덕희,일반,구매안함,스프라이트,일반,신용카드
김서연,50,위시,어니언,나초,물,일반,삼성페이
강정식,20,시민덕희,구매안함,구매안함,스프라이트,일반,신용카드
하정훈,50,위시,카라멜,핫도그,콜라,일반,삼성페이
최재호,40,너의 이름은,구매안함,구매안함,물,일반,삼성페이
박상철,40,시민덕희,카라멜,구매안함,물,조조,신용카드
윤민수,30,도그맨,구매안함,구매안함,제로콜라,일반,삼성페이
이지아,30,시민덕희,어니언,핫도그,제로콜라,일반,삼성페이
백현지,20,윙카,구매안함,맛밤,물,일반,신용카드
이예은,20,윙카,구매안함,구매안함,환타,일반,삼성페이
이성민,30,도그맨,일반,구매안함,구매안함,일반,카카오페이
정성진,20,시민덕희,카라멜,구매안함,물,일반,신용카드
이서영,20,외계인,일반,구매안함,에이드,일반,삼성페이
김지은,20,시민덕희,어니언,오징어,제로콜라,일반,신용카드
문지훈,60,위시,구매안함,나초,아메리카노,일반,체크카드
홍정남,20,윙카,일반,구매안함,콜라,일반,삼성페이
조서준,20,윙카,카라멜,맛밤,물,심야,삼성페이
김미영,20,도그맨,구매안함,맛밤,물,조조,삼성페이
권보람,30,시민덕희,카라멜,핫도그,제로콜라,일반,삼성페이
한승민,20,도그맨,구매안함,핫도그,물,일반,신용카드
곽순자,20,너의 이름은,치즈,핫도그,환타,조조,삼성페이
김정숙,30,외계인,구매안함,구매안함,물,일반,삼성페이
엄지연,30,윙카,일반,구매안함,구매안함,일반,삼성페이
장정훈,40,도그맨,일반,구매안함,아메리카노,일반,삼성페이
한성호,40,도그맨,구매안함,나초,구매안함,일반,삼성페이
노지우,30,윙카,어니언,나초,물,일반,삼성페이
성준호,30,시민덕희,구매안함,핫도그,환타,일반,신용카드
김예원,20,윙카,구매안함,나초,제로콜라,조조,신용카드
이성수,60,윙카,치즈,핫도그,콜라,일반,삼성페이
김정남,20,시민덕희,어니언,나초,제로콜라,일반,체크카드
장숙자,50,외계인,치즈,나초,아메리카노,일반,삼성페이
권정호,30,윙카,구매안함,나초,콜라,조조,신용카드
백지훈,20,시민덕희,일반,구매안함,스프라이트,일반,신용카드
김성현,20,외계인,구매안함,구매안함,제로콜라,일반,삼성페이
양지후,30,윙카,구매안함,구매안함,스프라이트,일반,신용카드
홍예진,20,윙카,구매안함,나초,제로콜라,일반,신용카드
황영식,20,윙카,구매안함,구매안함,에이드,일반,신용카드
장영일,20,외계인,일반,구매안함,에이드,조조,삼성페이
이수빈,20,시민덕희,치즈,구매안함,아메리카노,일반,삼성페이
김선영,20,윙카,구매안함,나초,스프라이트,조조,신용카드
김준혁,40,시민덕희,일반,구매안함,제로콜라,일반,삼성페이
이진호,30,시민덕희,카라멜,맛밤,스프라이트,조조,삼성페이
최지연,30,윙카,구매안함,핫도그,제로콜라,일반,체크카드
이유진,20,윙카,구매안함,구매안함,환타,일반,신용카드
김주원,20,윙카,구매안함,구매안함,물,심야,삼성페이
배은경,40,도그맨,카라멜,구매안함,콜라,심야,신용카드
백유진,30,위시,구매안함,맛밤,환타,일반,체크카드
문지은,30,윙카,구매안함,구매안함,콜라,일반,신용카드
박영식,30,윙카,일반,구매안함,콜라,일반,삼성페이
민춘자,20,위시,일반,핫도그,콜라,일반,신용카드
장정수,20,외계인,카라멜,구매안함,구매안함,심야,신용카드
김지민,50,윙카,구매안함,구매안함,제로콜라,일반,신용카드
김지혜,30,윙카,구매안함,구매안함,제로콜라,심야,체크카드
손영순,40,도그맨,구매안함,구매안함,에이드,일반,신용카드
김경자,30,도그맨,구매안함,나초,콜라,심야,신용카드
김민수,40,도그맨,구매안함,핫도그,콜라,일반,삼성페이
박서준,30,윙카,구매안함,핫도그,구매안함,심야,삼성페이
김영길,50,외계인,구매안함,구매안함,구매안함,일반,신용카드
김하윤,30,윙카,어니언,오징어,제로콜라,일반,현금
권예준,30,윙카,일반,구매안함,구매안함,심야,삼성페이
이지은,20,윙카,일반,구매안함,에이드,일반,체크카드
오선영,20,위시,어니언,오징어,아메리카노,일반,신용카드
이보람,60,윙카,일반,구매안함,콜라,일반,삼성페이
최재호,20,시민덕희,구매안함,구매안함,환타,일반,신용카드
이정훈,20,시민덕희,구매안함,구매안함,스프라이트,일반,삼성페이
